model,method,layer,subspace_dimension,seed,epochs,learning_rate,batch_size,epoch,train_loss,evaluation_loss
gpt2-small,das3d,4,3,0,64,0.001,128,28,-0.053426194936037064,-0.05807194858789444
gpt2-small,das3d,4,3,0,64,0.001,128,29,-0.05807194858789444,-0.07084786146879196
gpt2-small,das3d,4,3,0,64,0.001,128,30,-0.07084786146879196,-0.08188150823116302
gpt2-small,das3d,4,3,0,64,0.001,128,31,-0.08188150823116302,-0.08304299414157867
gpt2-small,das3d,4,3,0,64,0.001,128,32,-0.08304299414157867,-0.09059230983257294
gpt2-small,das3d,4,3,0,64,0.001,128,33,-0.09059230983257294,-0.09291521459817886
gpt2-small,das3d,4,3,0,64,0.001,128,34,-0.09291521459817886,-0.09407664090394974
gpt2-small,das3d,4,3,0,64,0.001,128,35,-0.09407664090394974,-0.10104524344205856
gpt2-small,das3d,4,3,0,64,0.001,128,36,-0.10104524344205856,-0.1039489284157753
gpt2-small,das3d,4,3,0,64,0.001,128,37,-0.1039489284157753,-0.10220672935247421
gpt2-small,das3d,4,3,0,64,0.001,128,38,-0.10220672935247421,-0.11324044317007065
gpt2-small,das3d,4,3,0,64,0.001,128,39,-0.11324044317007065,-0.11672470718622208
gpt2-small,das3d,4,3,0,64,0.001,128,40,-0.11672470718622208,-0.11962833255529404
gpt2-small,das3d,4,3,0,64,0.001,128,41,-0.11962833255529404,-0.12253189086914062
gpt2-small,das3d,4,3,0,64,0.001,128,42,-0.12253189086914062,-0.12078975141048431
gpt2-small,das3d,4,3,0,64,0.001,128,43,-0.12078975141048431,-0.12253189086914062
gpt2-small,das3d,4,3,0,64,0.001,128,44,-0.12253189086914062,-0.13530772924423218
gpt2-small,das3d,4,3,0,64,0.001,128,45,-0.13530772924423218,-0.13995349407196045
gpt2-small,das3d,4,3,0,64,0.001,128,46,-0.13995349407196045,-0.13995349407196045
gpt2-small,das3d,4,3,0,64,0.001,128,47,-0.13995349407196045,-0.14866435527801514
gpt2-small,das3d,4,3,0,64,0.001,128,48,-0.14866435527801514,-0.15040649473667145
gpt2-small,das3d,4,3,0,64,0.001,128,49,-0.15040649473667145,-0.15911729633808136
gpt2-small,das3d,4,3,0,64,0.001,128,50,-0.15911729633808136,-0.163182333111763
gpt2-small,das3d,4,3,0,64,0.001,128,51,-0.163182333111763,-0.16608595848083496
gpt2-small,das3d,4,3,0,64,0.001,128,52,-0.16608595848083496,-0.17944245040416718
gpt2-small,das3d,4,3,0,64,0.001,128,53,-0.17944245040416718,-0.17247384786605835
gpt2-small,das3d,4,3,0,64,0.001,128,54,-0.17247384786605835,-0.18234607577323914
gpt2-small,das3d,4,3,0,64,0.001,128,55,-0.18234607577323914,-0.18583039939403534
gpt2-small,das3d,4,3,0,64,0.001,128,56,-0.18583039939403534,-0.1904761642217636
gpt2-small,das3d,4,3,0,64,0.001,128,57,-0.1904761642217636,-0.19279907643795013
gpt2-small,das3d,4,3,0,64,0.001,128,58,-0.19279907643795013,-0.196864053606987
gpt2-small,das3d,4,3,0,64,0.001,128,59,-0.196864053606987,-0.19279907643795013
gpt2-small,das3d,4,3,0,64,0.001,128,60,-0.19279907643795013,-0.20499420166015625
gpt2-small,das3d,4,3,0,64,0.001,128,61,-0.20499420166015625,-0.20905925333499908
gpt2-small,das3d,4,3,0,64,0.001,128,62,-0.20905925333499908,-0.21776998043060303
gpt2-small,das3d,4,3,0,64,0.001,128,63,-0.21776998043060303,-0.21312423050403595
gpt2-small,das,5,1,0,64,0.001,128,0,0.9970963597297668,0.9883855581283569
gpt2-small,das,5,1,0,64,0.001,128,1,0.9883855581283569,0.9581881165504456
gpt2-small,das,5,1,0,64,0.001,128,2,0.9581881165504456,0.9030197262763977
gpt2-small,das,5,1,0,64,0.001,128,3,0.9030197262763977,0.847270667552948
gpt2-small,das,5,1,0,64,0.001,128,4,0.847270667552948,0.7793263792991638
gpt2-small,das,5,1,0,64,0.001,128,5,0.7793263792991638,0.7328687310218811
gpt2-small,das,5,1,0,64,0.001,128,6,0.7328687310218811,0.6927990913391113
gpt2-small,das,5,1,0,64,0.001,128,7,0.6927990913391113,0.6718931198120117
gpt2-small,das,5,1,0,64,0.001,128,8,0.6718931198120117,0.6399535536766052
gpt2-small,das,5,1,0,64,0.001,128,9,0.6399535536766052,0.6149826049804688
gpt2-small,das,5,1,0,64,0.001,128,10,0.6149826049804688,0.5900115966796875
gpt2-small,das,5,1,0,64,0.001,128,11,0.5900115966796875,0.5644599199295044
gpt2-small,das,5,1,0,64,0.001,128,12,0.5644599199295044,0.5313588976860046
gpt2-small,das,5,1,0,64,0.001,128,13,0.5313588976860046,0.5058072209358215
gpt2-small,das,5,1,0,64,0.001,128,14,0.5058072209358215,0.47560977935791016
gpt2-small,das,5,1,0,64,0.001,128,15,0.47560977935791016,0.4471544921398163
gpt2-small,das,5,1,0,64,0.001,128,16,0.4471544921398163,0.40940767526626587
gpt2-small,das,5,1,0,64,0.001,128,17,0.40940767526626587,0.3780488073825836
gpt2-small,das,5,1,0,64,0.001,128,18,0.3780488073825836,0.3455284833908081
gpt2-small,das,5,1,0,64,0.001,128,19,0.3455284833908081,0.31707319617271423
gpt2-small,das,5,1,0,64,0.001,128,20,0.31707319617271423,0.2909407913684845
gpt2-small,das,5,1,0,64,0.001,128,21,0.2909407913684845,0.2590011656284332
gpt2-small,das,5,1,0,64,0.001,128,22,0.2590011656284332,0.2380952686071396
gpt2-small,das,5,1,0,64,0.001,128,23,0.2380952686071396,0.203832745552063
gpt2-small,das,5,1,0,64,0.001,128,24,0.203832745552063,0.186991885304451
gpt2-small,das,5,1,0,64,0.001,128,25,0.186991885304451,0.15563298761844635
gpt2-small,das,5,1,0,64,0.001,128,26,0.15563298761844635,0.13182346522808075
gpt2-small,das,5,1,0,64,0.001,128,27,0.13182346522808075,0.11207898706197739
gpt2-small,das,5,1,0,64,0.001,128,28,0.11207898706197739,0.08246228098869324
gpt2-small,das,5,1,0,64,0.001,128,29,0.08246228098869324,0.06445997208356857
gpt2-small,das,5,1,0,64,0.001,128,30,0.06445997208356857,0.04123115912079811
gpt2-small,das,5,1,0,64,0.001,128,31,0.04123115912079811,0.029036058112978935
gpt2-small,das,5,1,0,64,0.001,128,32,0.029036058112978935,0.01567946746945381
gpt2-small,das,5,1,0,64,0.001,128,33,0.01567946746945381,-0.0029035890474915504
gpt2-small,das,5,1,0,64,0.001,128,34,-0.0029035890474915504,-0.030487801879644394
gpt2-small,das,5,1,0,64,0.001,128,35,-0.030487801879644394,-0.048199694603681564
gpt2-small,das,5,1,0,64,0.001,128,36,-0.048199694603681564,-0.06910572946071625
gpt2-small,das,5,1,0,64,0.001,128,37,-0.06910572946071625,-0.0763646811246872
gpt2-small,das,5,1,0,64,0.001,128,38,-0.0763646811246872,-0.08754347264766693
gpt2-small,das,5,1,0,64,0.001,128,39,-0.08754347264766693,-0.09857725352048874
gpt2-small,das,5,1,0,64,0.001,128,40,-0.09857725352048874,-0.10946568846702576
gpt2-small,das,5,1,0,64,0.001,128,41,-0.10946568846702576,-0.12340302020311356
gpt2-small,das,5,1,0,64,0.001,128,42,-0.12340302020311356,-0.13327524065971375
gpt2-small,das,5,1,0,64,0.001,128,43,-0.13327524065971375,-0.134872168302536
gpt2-small,das,5,1,0,64,0.001,128,44,-0.134872168302536,-0.14038905501365662
gpt2-small,das,5,1,0,64,0.001,128,45,-0.14038905501365662,-0.14518001675605774
gpt2-small,das,5,1,0,64,0.001,128,46,-0.14518001675605774,-0.1488095074892044
gpt2-small,das,5,1,0,64,0.001,128,47,-0.1488095074892044,-0.1499709188938141
gpt2-small,das,5,1,0,64,0.001,128,48,-0.1499709188938141,-0.16158534586429596
gpt2-small,das,5,1,0,64,0.001,128,49,-0.16158534586429596,-0.15287454426288605
gpt2-small,das,5,1,0,64,0.001,128,50,-0.15287454426288605,-0.15519745647907257
gpt2-small,das,5,1,0,64,0.001,128,51,-0.15519745647907257,-0.16056907176971436
gpt2-small,das,5,1,0,64,0.001,128,52,-0.16056907176971436,-0.15389081835746765
gpt2-small,das,5,1,0,64,0.001,128,53,-0.15389081835746765,-0.15839137136936188
gpt2-small,das,5,1,0,64,0.001,128,54,-0.15839137136936188,-0.16303712129592896
gpt2-small,das,5,1,0,64,0.001,128,55,-0.16303712129592896,-0.16202084720134735
gpt2-small,das,5,1,0,64,0.001,128,56,-0.16202084720134735,-0.15142276883125305
gpt2-small,das,5,1,0,64,0.001,128,57,-0.15142276883125305,-0.158681720495224
gpt2-small,das,5,1,0,64,0.001,128,58,-0.158681720495224,-0.15882693231105804
gpt2-small,das,5,1,0,64,0.001,128,59,-0.15882693231105804,-0.16158534586429596
gpt2-small,das,5,1,0,64,0.001,128,60,-0.16158534586429596,-0.16173048317432404
gpt2-small,das,5,1,0,64,0.001,128,61,-0.16173048317432404,-0.15940764546394348
gpt2-small,das,5,1,0,64,0.001,128,62,-0.15940764546394348,-0.16361789405345917
gpt2-small,das,5,1,0,64,0.001,128,63,-0.16361789405345917,-0.1611497849225998
gpt2-small,das2d,5,2,0,64,0.001,128,0,1.0011614561080933,0.9773519039154053
gpt2-small,das2d,5,2,0,64,0.001,128,1,0.9773519039154053,0.9343786239624023
gpt2-small,das2d,5,2,0,64,0.001,128,2,0.9343786239624023,0.8722415566444397
gpt2-small,das2d,5,2,0,64,0.001,128,3,0.8722415566444397,0.7950058579444885
gpt2-small,das2d,5,2,0,64,0.001,128,4,0.7950058579444885,0.727642297744751
gpt2-small,das2d,5,2,0,64,0.001,128,5,0.727642297744751,0.6620209217071533
gpt2-small,das2d,5,2,0,64,0.001,128,6,0.6620209217071533,0.6085945963859558
gpt2-small,das2d,5,2,0,64,0.001,128,7,0.6085945963859558,0.5656213760375977
gpt2-small,das2d,5,2,0,64,0.001,128,8,0.5656213760375977,0.534262478351593
gpt2-small,das2d,5,2,0,64,0.001,128,9,0.534262478351593,0.503484308719635
gpt2-small,das2d,5,2,0,64,0.001,128,10,0.503484308719635,0.4814169406890869
gpt2-small,das2d,5,2,0,64,0.001,128,11,0.4814169406890869,0.4436701536178589
gpt2-small,das2d,5,2,0,64,0.001,128,12,0.4436701536178589,0.4012776017189026
gpt2-small,das2d,5,2,0,64,0.001,128,13,0.4012776017189026,0.36178863048553467
gpt2-small,das2d,5,2,0,64,0.001,128,14,0.36178863048553467,0.32055750489234924
gpt2-small,das2d,5,2,0,64,0.001,128,15,0.32055750489234924,0.28629499673843384
gpt2-small,das2d,5,2,0,64,0.001,128,16,0.28629499673843384,0.24564459919929504
gpt2-small,das2d,5,2,0,64,0.001,128,17,0.24564459919929504,0.2055749148130417
gpt2-small,das2d,5,2,0,64,0.001,128,18,0.2055749148130417,0.173635333776474
gpt2-small,das2d,5,2,0,64,0.001,128,19,0.173635333776474,0.14750292897224426
gpt2-small,das2d,5,2,0,64,0.001,128,20,0.14750292897224426,0.11498257517814636
gpt2-small,das2d,5,2,0,64,0.001,128,21,0.11498257517814636,0.0969802662730217
gpt2-small,das2d,5,2,0,64,0.001,128,22,0.0969802662730217,0.06387919187545776
gpt2-small,das2d,5,2,0,64,0.001,128,23,0.06387919187545776,0.03948899358510971
gpt2-small,das2d,5,2,0,64,0.001,128,24,0.03948899358510971,0.0069686672650277615
gpt2-small,das2d,5,2,0,64,0.001,128,25,0.0069686672650277615,-0.011614389717578888
gpt2-small,das2d,5,2,0,64,0.001,128,26,-0.011614389717578888,-0.03135890141129494
gpt2-small,das2d,5,2,0,64,0.001,128,27,-0.03135890141129494,-0.056910593062639236
gpt2-small,das2d,5,2,0,64,0.001,128,28,-0.056910593062639236,-0.07549361884593964
gpt2-small,das2d,5,2,0,64,0.001,128,29,-0.07549361884593964,-0.09959352761507034
gpt2-small,das2d,5,2,0,64,0.001,128,30,-0.09959352761507034,-0.13066203892230988
gpt2-small,das2d,5,2,0,64,0.001,128,31,-0.13066203892230988,-0.15708473324775696
gpt2-small,das2d,5,2,0,64,0.001,128,32,-0.15708473324775696,-0.1901858001947403
gpt2-small,das2d,5,2,0,64,0.001,128,33,-0.1901858001947403,-0.2105109542608261
gpt2-small,das2d,5,2,0,64,0.001,128,34,-0.2105109542608261,-0.23257838189601898
gpt2-small,das2d,5,2,0,64,0.001,128,35,-0.23257838189601898,-0.23315909504890442
gpt2-small,das2d,5,2,0,64,0.001,128,36,-0.23315909504890442,-0.21951211988925934
gpt2-small,das2d,5,2,0,64,0.001,128,37,-0.21951211988925934,-0.2630661725997925
gpt2-small,das2d,5,2,0,64,0.001,128,38,-0.2630661725997925,-0.24593500792980194
gpt2-small,das2d,5,2,0,64,0.001,128,39,-0.24593500792980194,-0.2874564528465271
gpt2-small,das2d,5,2,0,64,0.001,128,40,-0.2874564528465271,-0.2756968140602112
gpt2-small,das2d,5,2,0,64,0.001,128,41,-0.2756968140602112,-0.3130081593990326
gpt2-small,das2d,5,2,0,64,0.001,128,42,-0.3130081593990326,-0.27497097849845886
gpt2-small,das2d,5,2,0,64,0.001,128,43,-0.27497097849845886,-0.3156212866306305
gpt2-small,das2d,5,2,0,64,0.001,128,44,-0.3156212866306305,-0.2977641820907593
gpt2-small,das2d,5,2,0,64,0.001,128,45,-0.2977641820907593,-0.3208478093147278
gpt2-small,das2d,5,2,0,64,0.001,128,46,-0.3208478093147278,-0.31010445952415466
gpt2-small,das2d,5,2,0,64,0.001,128,47,-0.31010445952415466,-0.3313007354736328
gpt2-small,das2d,5,2,0,64,0.001,128,48,-0.3313007354736328,-0.33217188715934753
gpt2-small,das2d,5,2,0,64,0.001,128,49,-0.33217188715934753,-0.338850200176239
gpt2-small,das2d,5,2,0,64,0.001,128,50,-0.338850200176239,-0.3350754380226135
gpt2-small,das2d,5,2,0,64,0.001,128,51,-0.3350754380226135,-0.3498838245868683
gpt2-small,das2d,5,2,0,64,0.001,128,52,-0.3498838245868683,-0.35249704122543335
gpt2-small,das2d,5,2,0,64,0.001,128,53,-0.35249704122543335,-0.3463995158672333
gpt2-small,das2d,5,2,0,64,0.001,128,54,-0.3463995158672333,-0.3687572181224823
gpt2-small,das2d,5,2,0,64,0.001,128,55,-0.3687572181224823,-0.3667246699333191
gpt2-small,das2d,5,2,0,64,0.001,128,56,-0.3667246699333191,-0.37427404522895813
gpt2-small,das2d,5,2,0,64,0.001,128,57,-0.37427404522895813,-0.3693380057811737
gpt2-small,das2d,5,2,0,64,0.001,128,58,-0.3693380057811737,-0.3786294460296631
gpt2-small,das2d,5,2,0,64,0.001,128,59,-0.3786294460296631,-0.38734036684036255
gpt2-small,das2d,5,2,0,64,0.001,128,60,-0.38734036684036255,-0.38995349407196045
gpt2-small,das2d,5,2,0,64,0.001,128,61,-0.38995349407196045,-0.3960510492324829
gpt2-small,das2d,5,2,0,64,0.001,128,62,-0.3960510492324829,-0.3980835974216461
gpt2-small,das2d,5,2,0,64,0.001,128,63,-0.3980835974216461,-0.41173049807548523
gpt2-small,das3d,5,3,0,64,0.001,128,0,0.9988385438919067,0.9552845358848572
gpt2-small,das3d,5,3,0,64,0.001,128,1,0.9552845358848572,0.8850173950195312
gpt2-small,das3d,5,3,0,64,0.001,128,2,0.8850173950195312,0.7984901070594788
gpt2-small,das3d,5,3,0,64,0.001,128,3,0.7984901070594788,0.7067363262176514
gpt2-small,das3d,5,3,0,64,0.001,128,4,0.7067363262176514,0.6173053979873657
gpt2-small,das3d,5,3,0,64,0.001,128,5,0.6173053979873657,0.5435540080070496
gpt2-small,das3d,5,3,0,64,0.001,128,6,0.5435540080070496,0.48432058095932007
gpt2-small,das3d,5,3,0,64,0.001,128,7,0.48432058095932007,0.4419279992580414
gpt2-small,das3d,5,3,0,64,0.001,128,8,0.4419279992580414,0.40940767526626587
gpt2-small,das3d,5,3,0,64,0.001,128,9,0.40940767526626587,0.37282228469848633
gpt2-small,das3d,5,3,0,64,0.001,128,10,0.37282228469848633,0.3379790782928467
gpt2-small,das3d,5,3,0,64,0.001,128,11,0.3379790782928467,0.3048780858516693
gpt2-small,das3d,5,3,0,64,0.001,128,12,0.3048780858516693,0.2624855041503906
gpt2-small,das3d,5,3,0,64,0.001,128,13,0.2624855041503906,0.22357726097106934
gpt2-small,das3d,5,3,0,64,0.001,128,14,0.22357726097106934,0.1858304738998413
gpt2-small,das3d,5,3,0,64,0.001,128,15,0.1858304738998413,0.14285717904567719
gpt2-small,das3d,5,3,0,64,0.001,128,16,0.14285717904567719,0.11672477424144745
gpt2-small,das3d,5,3,0,64,0.001,128,17,0.11672477424144745,0.07549364864826202
gpt2-small,das3d,5,3,0,64,0.001,128,18,0.07549364864826202,0.05516846105456352
gpt2-small,das3d,5,3,0,64,0.001,128,19,0.05516846105456352,0.023228812962770462
gpt2-small,das3d,5,3,0,64,0.001,128,20,0.023228812962770462,-0.0029035559855401516
gpt2-small,das3d,5,3,0,64,0.001,128,21,-0.0029035559855401516,-0.026713145896792412
gpt2-small,das3d,5,3,0,64,0.001,128,22,-0.026713145896792412,-0.04936111345887184
gpt2-small,das3d,5,3,0,64,0.001,128,23,-0.04936111345887184,-0.0714285746216774
gpt2-small,das3d,5,3,0,64,0.001,128,24,-0.0714285746216774,-0.09639955312013626
gpt2-small,das3d,5,3,0,64,0.001,128,25,-0.09639955312013626,-0.11991868913173676
gpt2-small,das3d,5,3,0,64,0.001,128,26,-0.11991868913173676,-0.14663180708885193
gpt2-small,das3d,5,3,0,64,0.001,128,27,-0.14663180708885193,-0.17653888463974
gpt2-small,das3d,5,3,0,64,0.001,128,28,-0.17653888463974,-0.19483156502246857
gpt2-small,das3d,5,3,0,64,0.001,128,29,-0.19483156502246857,-0.21631820499897003
gpt2-small,das3d,5,3,0,64,0.001,128,30,-0.21631820499897003,-0.2360626459121704
gpt2-small,das3d,5,3,0,64,0.001,128,31,-0.2360626459121704,-0.2598721981048584
gpt2-small,das3d,5,3,0,64,0.001,128,32,-0.2598721981048584,-0.2650986611843109
gpt2-small,das3d,5,3,0,64,0.001,128,33,-0.2650986611843109,-0.26626017689704895
gpt2-small,das3d,5,3,0,64,0.001,128,34,-0.26626017689704895,-0.27119627594947815
gpt2-small,das3d,5,3,0,64,0.001,128,35,-0.27119627594947815,-0.30052265524864197
gpt2-small,das3d,5,3,0,64,0.001,128,36,-0.30052265524864197,-0.2889082431793213
gpt2-small,das3d,5,3,0,64,0.001,128,37,-0.2889082431793213,-0.31968632340431213
gpt2-small,das3d,5,3,0,64,0.001,128,38,-0.31968632340431213,-0.3057490587234497
gpt2-small,das3d,5,3,0,64,0.001,128,39,-0.3057490587234497,-0.3365272879600525
gpt2-small,das3d,5,3,0,64,0.001,128,40,-0.3365272879600525,-0.34059226512908936
gpt2-small,das3d,5,3,0,64,0.001,128,41,-0.34059226512908936,-0.33594655990600586
gpt2-small,das3d,5,3,0,64,0.001,128,42,-0.33594655990600586,-0.3481416404247284
gpt2-small,das3d,5,3,0,64,0.001,128,43,-0.3481416404247284,-0.3580138683319092
gpt2-small,das3d,5,3,0,64,0.001,128,44,-0.3580138683319092,-0.37166082859039307
gpt2-small,das3d,5,3,0,64,0.001,128,45,-0.37166082859039307,-0.375435471534729
gpt2-small,das3d,5,3,0,64,0.001,128,46,-0.375435471534729,-0.3925667107105255
gpt2-small,das3d,5,3,0,64,0.001,128,47,-0.3925667107105255,-0.3972124755382538
gpt2-small,das3d,5,3,0,64,0.001,128,48,-0.3972124755382538,-0.4157954752445221
gpt2-small,das3d,5,3,0,64,0.001,128,49,-0.4157954752445221,-0.4186991751194
gpt2-small,das3d,5,3,0,64,0.001,128,50,-0.4186991751194,-0.4387340545654297
gpt2-small,das3d,5,3,0,64,0.001,128,51,-0.4387340545654297,-0.43670156598091125
gpt2-small,das3d,5,3,0,64,0.001,128,52,-0.43670156598091125,-0.4375726282596588
gpt2-small,das3d,5,3,0,64,0.001,128,53,-0.4375726282596588,-0.4535423219203949
gpt2-small,das3d,5,3,0,64,0.001,128,54,-0.4535423219203949,-0.45731693506240845
gpt2-small,das3d,5,3,0,64,0.001,128,55,-0.45731693506240845,-0.47038325667381287
gpt2-small,das3d,5,3,0,64,0.001,128,56,-0.47038325667381287,-0.476190447807312
gpt2-small,das3d,5,3,0,64,0.001,128,57,-0.476190447807312,-0.48664331436157227
gpt2-small,das3d,5,3,0,64,0.001,128,58,-0.48664331436157227,-0.4828687012195587
gpt2-small,das3d,5,3,0,64,0.001,128,59,-0.4828687012195587,-0.5040649175643921
gpt2-small,das3d,5,3,0,64,0.001,128,60,-0.5040649175643921,-0.5017420649528503
gpt2-small,das3d,5,3,0,64,0.001,128,61,-0.5017420649528503,-0.5159696936607361
gpt2-small,das3d,5,3,0,64,0.001,128,62,-0.5159696936607361,-0.5206155180931091
gpt2-small,das3d,5,3,0,64,0.001,128,63,-0.5206155180931091,-0.5252612829208374
gpt2-small,das,6,1,0,64,0.001,128,0,0.9930313229560852,0.9889662861824036
gpt2-small,das,6,1,0,64,0.001,128,1,0.9889662861824036,0.9518002271652222
gpt2-small,das,6,1,0,64,0.001,128,2,0.9518002271652222,0.9001161456108093
gpt2-small,das,6,1,0,64,0.001,128,3,0.9001161456108093,0.8222996592521667
gpt2-small,das,6,1,0,64,0.001,128,4,0.8222996592521667,0.7601625919342041
gpt2-small,das,6,1,0,64,0.001,128,5,0.7601625919342041,0.707317054271698
gpt2-small,das,6,1,0,64,0.001,128,6,0.707317054271698,0.6655052304267883
gpt2-small,das,6,1,0,64,0.001,128,7,0.6655052304267883,0.635307788848877
gpt2-small,das,6,1,0,64,0.001,128,8,0.635307788848877,0.6219512224197388
gpt2-small,das,6,1,0,64,0.001,128,9,0.6219512224197388,0.5952381491661072
gpt2-small,das,6,1,0,64,0.001,128,10,0.5952381491661072,0.5818815231323242
gpt2-small,das,6,1,0,64,0.001,128,11,0.5818815231323242,0.5540069937705994
gpt2-small,das,6,1,0,64,0.001,128,12,0.5540069937705994,0.5313588976860046
gpt2-small,das,6,1,0,64,0.001,128,13,0.5313588976860046,0.5040650367736816
gpt2-small,das,6,1,0,64,0.001,128,14,0.5040650367736816,0.47154471278190613
gpt2-small,das,6,1,0,64,0.001,128,15,0.47154471278190613,0.4320557713508606
gpt2-small,das,6,1,0,64,0.001,128,16,0.4320557713508606,0.3914053440093994
gpt2-small,das,6,1,0,64,0.001,128,17,0.3914053440093994,0.354239284992218
gpt2-small,das,6,1,0,64,0.001,128,18,0.354239284992218,0.32346111536026
gpt2-small,das,6,1,0,64,0.001,128,19,0.32346111536026,0.29500579833984375
gpt2-small,das,6,1,0,64,0.001,128,20,0.29500579833984375,0.26945415139198303
gpt2-small,das,6,1,0,64,0.001,128,21,0.26945415139198303,0.23403020203113556
gpt2-small,das,6,1,0,64,0.001,128,22,0.23403020203113556,0.21312429010868073
gpt2-small,das,6,1,0,64,0.001,128,23,0.21312429010868073,0.18350756168365479
gpt2-small,das,6,1,0,64,0.001,128,24,0.18350756168365479,0.1515679806470871
gpt2-small,das,6,1,0,64,0.001,128,25,0.1515679806470871,0.13356566429138184
gpt2-small,das,6,1,0,64,0.001,128,26,0.13356566429138184,0.11207898706197739
gpt2-small,das,6,1,0,64,0.001,128,27,0.11207898706197739,0.09814175218343735
gpt2-small,das,6,1,0,64,0.001,128,28,0.09814175218343735,0.07433219254016876
gpt2-small,das,6,1,0,64,0.001,128,29,0.07433219254016876,0.05807201564311981
gpt2-small,das,6,1,0,64,0.001,128,30,0.05807201564311981,0.04181183502078056
gpt2-small,das,6,1,0,64,0.001,128,31,0.04181183502078056,0.025551723316311836
gpt2-small,das,6,1,0,64,0.001,128,32,0.025551723316311836,0.016840890049934387
gpt2-small,das,6,1,0,64,0.001,128,33,0.016840890049934387,0.009291545487940311
gpt2-small,das,6,1,0,64,0.001,128,34,0.009291545487940311,-0.008710800670087337
gpt2-small,das,6,1,0,64,0.001,128,35,-0.008710800670087337,-0.014518012292683125
gpt2-small,das,6,1,0,64,0.001,128,36,-0.014518012292683125,-0.031939547508955
